left_x_0,left_y_0,left_z_0,left_x_1,left_y_1,left_z_1,left_x_2,left_y_2,left_z_2,left_x_3,left_y_3,left_z_3,left_x_4,left_y_4,left_z_4,left_x_5,left_y_5,left_z_5,left_x_6,left_y_6,left_z_6,left_x_7,left_y_7,left_z_7,left_x_8,left_y_8,left_z_8,left_x_9,left_y_9,left_z_9,left_x_10,left_y_10,left_z_10,left_x_11,left_y_11,left_z_11,left_x_12,left_y_12,left_z_12,left_x_13,left_y_13,left_z_13,left_x_14,left_y_14,left_z_14,left_x_15,left_y_15,left_z_15,left_x_16,left_y_16,left_z_16,left_x_17,left_y_17,left_z_17,left_x_18,left_y_18,left_z_18,left_x_19,left_y_19,left_z_19,left_x_20,left_y_20,left_z_20,right_x_0,right_y_0,right_z_0,right_x_1,right_y_1,right_z_1,right_x_2,right_y_2,right_z_2,right_x_3,right_y_3,right_z_3,right_x_4,right_y_4,right_z_4,right_x_5,right_y_5,right_z_5,right_x_6,right_y_6,right_z_6,right_x_7,right_y_7,right_z_7,right_x_8,right_y_8,right_z_8,right_x_9,right_y_9,right_z_9,right_x_10,right_y_10,right_z_10,right_x_11,right_y_11,right_z_11,right_x_12,right_y_12,right_z_12,right_x_13,right_y_13,right_z_13,right_x_14,right_y_14,right_z_14,right_x_15,right_y_15,right_z_15,right_x_16,right_y_16,right_z_16,right_x_17,right_y_17,right_z_17,right_x_18,right_y_18,right_z_18,right_x_19,right_y_19,right_z_19,right_x_20,right_y_20,right_z_20,label
0.5867363810539246,0.6850577592849731,-1.8273327384576987e-07,0.5528886914253235,0.6562589406967163,0.011539563536643982,0.5420078635215759,0.6073561906814575,0.020978454500436783,0.5333026051521301,0.5729395151138306,0.02540121227502823,0.516973614692688,0.550268292427063,0.028271371498703957,0.5471863150596619,0.5391080975532532,0.027976838871836662,0.5264507532119751,0.48969754576683044,0.027739349752664566,0.5095433592796326,0.4540860652923584,0.02305525727570057,0.4957546889781952,0.42380040884017944,0.01763354055583477,0.554664671421051,0.5324761867523193,0.015105964615941048,0.528774619102478,0.4763326644897461,0.014833473600447178,0.5081996917724609,0.4387761652469635,0.00795368105173111,0.4912540018558502,0.4065815806388855,0.0012933416292071342,0.5615978240966797,0.5328797101974487,0.0008201841847039759,0.5376381278038025,0.4740801453590393,-0.0035589030012488365,0.518628716468811,0.43720680475234985,-0.010762602090835571,0.5028508901596069,0.4061928391456604,-0.01677239127457142,0.567600667476654,0.5387036204338074,-0.013387737795710564,0.5522301197052002,0.4876878559589386,-0.01989036425948143,0.541619598865509,0.455481618642807,-0.024037886410951614,0.5333334803581238,0.426779568195343,-0.027814002707600594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.5867363810539246,0.6850577592849731,-1.8273327384576987e-07,0.5528886914253235,0.6562589406967163,0.011539563536643982,0.5420078635215759,0.6073561906814575,0.020978454500436783,0.5333026051521301,0.5729395151138306,0.02540121227502823,0.516973614692688,0.550268292427063,0.028271371498703957,0.5471863150596619,0.5391080975532532,0.027976838871836662,0.5264507532119751,0.48969754576683044,0.027739349752664566,0.5095433592796326,0.4540860652923584,0.02305525727570057,0.4957546889781952,0.42380040884017944,0.01763354055583477,0.554664671421051,0.5324761867523193,0.015105964615941048,0.528774619102478,0.4763326644897461,0.014833473600447178,0.5081996917724609,0.4387761652469635,0.00795368105173111,0.4912540018558502,0.4065815806388855,0.0012933416292071342,0.5615978240966797,0.5328797101974487,0.0008201841847039759,0.5376381278038025,0.4740801453590393,-0.0035589030012488365,0.518628716468811,0.43720680475234985,-0.010762602090835571,0.5028508901596069,0.4061928391456604,-0.01677239127457142,0.567600667476654,0.5387036204338074,-0.013387737795710564,0.5522301197052002,0.4876878559589386,-0.01989036425948143,0.541619598865509,0.455481618642807,-0.024037886410951614,0.5333334803581238,0.426779568195343,-0.027814002707600594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.5881955027580261,0.6835402846336365,-1.4419708804780385e-07,0.5544320344924927,0.6559885740280151,0.008787875063717365,0.5433635711669922,0.6072952747344971,0.01646401919424534,0.534946620464325,0.5724911093711853,0.019340097904205322,0.5195192098617554,0.5475820302963257,0.021020034328103065,0.5479777455329895,0.5391134023666382,0.026168277487158775,0.5283268094062805,0.490195095539093,0.024680061265826225,0.5122107863426208,0.4546523094177246,0.018929049372673035,0.4985620379447937,0.42442190647125244,0.012996748089790344,0.5545090436935425,0.5324586629867554,0.01416965015232563,0.5293577313423157,0.47787851095199585,0.012801466509699821,0.5085427761077881,0.44062280654907227,0.00475122407078743,0.49039697647094727,0.4088221788406372,-0.0025039217434823513,0.5610498785972595,0.5318296551704407,0.0005600015283562243,0.5375754237174988,0.4751426875591278,-0.004832024220377207,0.5179046988487244,0.43861091136932373,-0.012691005133092403,0.5005329251289368,0.4081510901451111,-0.01867631822824478,0.5669248700141907,0.5363247990608215,-0.013220231980085373,0.552570641040802,0.4854159653186798,-0.019849400967359543,0.5412251949310303,0.4534766376018524,-0.02370755933225155,0.5314075350761414,0.4259504973888397,-0.026944564655423164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.5935628414154053,0.676826000213623,-6.879303526829972e-08,0.5594781637191772,0.6529242396354675,-0.0007547778077423573,0.5478542447090149,0.603011429309845,0.003148632822558284,0.5418020486831665,0.5637874007225037,0.004230728838592768,0.5266422033309937,0.5358472466468811,0.004746530670672655,0.5515204668045044,0.5376543998718262,0.017126627266407013,0.5314616560935974,0.48844999074935913,0.013765988871455193,0.5145003795623779,0.4512612819671631,0.007152234669774771,0.5002432465553284,0.4193696677684784,0.0007266478496603668,0.5581555962562561,0.529595673084259,0.00934549793601036,0.5347286462783813,0.47494274377822876,0.005362586583942175,0.512564480304718,0.4369812607765198,-0.004358804319053888,0.49242112040519714,0.4059154987335205,-0.011952629312872887,0.5649770498275757,0.5275148153305054,-0.0005176669219508767,0.5410327911376953,0.47156286239624023,-0.008595616556704044,0.518158495426178,0.43340209126472473,-0.01890893280506134,0.4976324737071991,0.40244758129119873,-0.025560354813933372,0.5714611411094666,0.5314730405807495,-0.011157344095408916,0.5554841160774231,0.47867536544799805,-0.01922125369310379,0.5420957207679749,0.44571352005004883,-0.024585425853729248,0.530098557472229,0.41916146874427795,-0.02839212492108345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.6031354069709778,0.6637938022613525,8.346530933067697e-08,0.5600020885467529,0.6329864859580994,-0.003913502208888531,0.5414037108421326,0.575357973575592,-0.005345200654119253,0.5327518582344055,0.5356951951980591,-0.008445441722869873,0.520652174949646,0.5050169825553894,-0.012103201821446419,0.5456866025924683,0.5261044502258301,-0.0003501050523482263,0.5303725600242615,0.47062399983406067,-0.013485918752849102,0.5146887898445129,0.427994966506958,-0.02497977390885353,0.500602126121521,0.392907977104187,-0.033352334052324295,0.5581735968589783,0.5232583284378052,-0.008808168582618237,0.541598916053772,0.46007490158081055,-0.02147066220641136,0.5220780372619629,0.41381776332855225,-0.032925140112638474,0.503807783126831,0.38025805354118347,-0.04013652727007866,0.5733044743537903,0.530911922454834,-0.018876593559980392,0.5569118857383728,0.46771275997161865,-0.0317002534866333,0.5384194850921631,0.42226850986480713,-0.041728705167770386,0.5233835577964783,0.3882753252983093,-0.047588057816028595,0.5887612700462341,0.548425555229187,-0.029653796926140785,0.5768431425094604,0.5008969902992249,-0.04166647419333458,0.5648084878921509,0.46460485458374023,-0.047335945069789886,0.5547524690628052,0.4348490834236145,-0.05048501119017601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.6065739989280701,0.6674441695213318,1.3924884001426108e-07,0.5599152445793152,0.6294912695884705,-0.0009007502230815589,0.5420026779174805,0.5688653588294983,-0.0019570537842810154,0.5352967977523804,0.5291084051132202,-0.005290059372782707,0.5224247574806213,0.49820202589035034,-0.009858720004558563,0.5497402548789978,0.5219727754592896,-0.002998650772497058,0.5347961187362671,0.46400102972984314,-0.016705451533198357,0.520510733127594,0.4206426739692688,-0.027838394045829773,0.5078155994415283,0.38335615396499634,-0.0366121381521225,0.5638151168823242,0.5215092897415161,-0.014413519762456417,0.5462343096733093,0.4515918493270874,-0.029657412320375443,0.5284292101860046,0.4025542736053467,-0.04328132048249245,0.5134291052818298,0.36397698521614075,-0.05249622464179993,0.5793391466140747,0.5349650382995605,-0.026769429445266724,0.5612852573394775,0.4658409655094147,-0.04426718130707741,0.5437199473381042,0.41861194372177124,-0.05784427002072334,0.5306341648101807,0.38140323758125305,-0.06619290262460709,0.5932554006576538,0.5589532256126404,-0.039022061973810196,0.5848893523216248,0.5129233002662659,-0.05671136826276779,0.5756908655166626,0.476779043674469,-0.0664578229188919,0.5678449273109436,0.4445931911468506,-0.07279711961746216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.609540581703186,0.6751338243484497,1.4176157492329367e-07,0.5624353885650635,0.6341954469680786,-0.0017438579816371202,0.5432414412498474,0.5737557411193848,-0.003056468442082405,0.5360978841781616,0.5316894054412842,-0.006530863232910633,0.5230085253715515,0.4986666142940521,-0.010761169716715813,0.5520753264427185,0.5266282558441162,-0.0025723029393702745,0.5354156494140625,0.46465444564819336,-0.015189357101917267,0.5235112309455872,0.4211605191230774,-0.02432974986732006,0.51347815990448,0.38410675525665283,-0.03191208466887474,0.5666807293891907,0.5240447521209717,-0.01367882825434208,0.5475857853889465,0.44934698939323425,-0.0281638503074646,0.5322993993759155,0.40039360523223877,-0.0401657409965992,0.5202931761741638,0.3612826466560364,-0.04839752987027168,0.5829718112945557,0.5367240905761719,-0.026147427037358284,0.5613325238227844,0.4632810950279236,-0.04474330693483353,0.5431506037712097,0.41608983278274536,-0.05946530029177666,0.5304281711578369,0.37871429324150085,-0.06856267899274826,0.5982788801193237,0.5613486766815186,-0.03852224722504616,0.5912718176841736,0.5187538862228394,-0.05880337208509445,0.5837292671203613,0.4844313859939575,-0.0716734528541565,0.5774012207984924,0.4535887539386749,-0.08025789260864258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.609540581703186,0.6751338243484497,1.4176157492329367e-07,0.5624353885650635,0.6341954469680786,-0.0017438579816371202,0.5432414412498474,0.5737557411193848,-0.003056468442082405,0.5360978841781616,0.5316894054412842,-0.006530863232910633,0.5230085253715515,0.4986666142940521,-0.010761169716715813,0.5520753264427185,0.5266282558441162,-0.0025723029393702745,0.5354156494140625,0.46465444564819336,-0.015189357101917267,0.5235112309455872,0.4211605191230774,-0.02432974986732006,0.51347815990448,0.38410675525665283,-0.03191208466887474,0.5666807293891907,0.5240447521209717,-0.01367882825434208,0.5475857853889465,0.44934698939323425,-0.0281638503074646,0.5322993993759155,0.40039360523223877,-0.0401657409965992,0.5202931761741638,0.3612826466560364,-0.04839752987027168,0.5829718112945557,0.5367240905761719,-0.026147427037358284,0.5613325238227844,0.4632810950279236,-0.04474330693483353,0.5431506037712097,0.41608983278274536,-0.05946530029177666,0.5304281711578369,0.37871429324150085,-0.06856267899274826,0.5982788801193237,0.5613486766815186,-0.03852224722504616,0.5912718176841736,0.5187538862228394,-0.05880337208509445,0.5837292671203613,0.4844313859939575,-0.0716734528541565,0.5774012207984924,0.4535887539386749,-0.08025789260864258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.6121678948402405,0.6698336601257324,1.2196365162253642e-07,0.562364399433136,0.6343948245048523,-0.002946258755400777,0.5430757403373718,0.5762858390808105,-0.003365437500178814,0.5326994061470032,0.5363828539848328,-0.005848698318004608,0.5178959965705872,0.5074617266654968,-0.008935694582760334,0.5482710599899292,0.5241833329200745,0.002663782797753811,0.5286344289779663,0.46499526500701904,-0.007759575266391039,0.5137466788291931,0.42260831594467163,-0.01733827404677868,0.5023888349533081,0.38565191626548767,-0.02526521496474743,0.5601076483726501,0.5188791155815125,-0.006313225720077753,0.5370948910713196,0.4524695575237274,-0.016721859574317932,0.5194772481918335,0.4054960012435913,-0.027822889387607574,0.506041407585144,0.36422252655029297,-0.03584640100598335,0.5737049579620361,0.5269303321838379,-0.01698947325348854,0.5494519472122192,0.4611319303512573,-0.029956677928566933,0.5304388403892517,0.4171876311302185,-0.04147203266620636,0.5165833234786987,0.37955766916275024,-0.04889613017439842,0.5861807465553284,0.5459482669830322,-0.02828826941549778,0.5722818374633789,0.4997051954269409,-0.04145350679755211,0.5619537234306335,0.46509668231010437,-0.04933478683233261,0.5546277165412903,0.43457433581352234,-0.05463878810405731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
0.6101343631744385,0.6603971123695374,1.4217910404568102e-07,0.5628982186317444,0.6288588643074036,-0.00357760745100677,0.5439562201499939,0.5733277201652527,-0.0049196756444871426,0.533459484577179,0.5358796715736389,-0.008170489221811295,0.5183625817298889,0.5070288181304932,-0.012665498070418835,0.551832914352417,0.5208592414855957,0.0008004948031157255,0.5306676030158997,0.4660623371601105,-0.012254740111529827,0.513801097869873,0.42152345180511475,-0.02436738647520542,0.5009177327156067,0.3837859332561493,-0.033910248428583145,0.5618409514427185,0.5167455673217773,-0.008775659836828709,0.5349485874176025,0.45386892557144165,-0.022272320464253426,0.5147953033447266,0.406221866607666,-0.036138683557510376,0.4994664490222931,0.3661009669303894,-0.04595423489809036,0.5719872117042542,0.5248012542724609,-0.019958624616265297,0.5454341769218445,0.4595005512237549,-0.036701980978250504,0.5245417952537537,0.4138490855693817,-0.05003243312239647,0.5096138715744019,0.3750550448894501,-0.05808251351118088,0.5796204209327698,0.5433639287948608,-0.03149382397532463,0.564691960811615,0.49537643790245056,-0.04783487319946289,0.554632306098938,0.45973530411720276,-0.05679279938340187,0.547339141368866,0.4278721809387207,-0.06247789040207863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hello
